Feature	DE41NGSUKBR126214	DE68NGSUKBR126213	DE14NGSUKBR126215	DE03NGSUKBR126219	DE57NGSUKBR126217	DE95NGSUKBR126212	DE73NGSUKBR126220	DE84NGSUKBR126216	DE71NGSUKBR117720	DE87NGSUKBR117723
Cdc34	15.3105	30.2002	14.8737	19.3008	23.0415	3.79272	12.9493	21.1694	9.51648	5.89205
Cdc37	5.8046	41.5252	29.8566	20.4868	22.1687	20.5508	15.3542	19.7178	50.0001	31.7963
Cdc37l1	76.7205	35.664	98.7501	88.2008	104.808	154.704	29.5059	72.791	104.915	118.144
Cdc40	16.4041	10.2324	15.4205	13.0469	13.0918	18.875	17.5741	12.0968	31.9813	29.3583
Cdc42	9.00128	131.132	74.9147	52.5109	54.3743	63.9454	78.8055	40.5242	42.8238	74.3606
Cdc42bpa	14.1328	24.555	22.442	27.3536	31.2331	25.6525	23.0805	15.6851	52.7879	65.2936
Cdc42bpb	55.3532	68.9437	28.15	33.8983	27.265	19.4727	10.4883	41.6129	62.4428	55.7853
Cdc42bpg	6.30934	12.9146	6.99942	2.04877	1.39655	4.05732	0.462573	2.90332	6.39635	9.14279
Cdc42ep1	2.86029	35.664	10.4131	3.8818	9.4701	4.44493	18.4065	10.8357	5.0703	5.79047
Cdc42ep2	5.04749	0.198785	1.11549	2.5879	1.33556	2.02871	1.38752	0.363002	3.43224	2.13339
Cdc42ep3	11.9456	27.9153	9.73353	8.51827	11.7826	17.552	3.05242	8.22589	18.5648	27.5297
Cdc42ep4	0.0001	31.1935	66.0562	25.5546	46.0828	21.7857	19.7015	13.0646	13.4946	12.0888
Cdc42ep5	0.0001	3.07971	0.656287	0.539225	0.0001	0.441102	0.0001	0.363002	0.702128	3.14925
Cdc42se1	0.0001	10.3317	17.4984	11.5374	18.9394	9.96675	22.7538	7.86299	12.0906	12.6983
Cdc42se2	3.78565	26.0278	19.467	6.9009	19.0267	15.6116	25.8061	19.5968	11.3105	20.0124
Cdc45	0.0001	0.0001	0.437558	0.4314	0.43649	0.552631	0.0001	0.0001	0.0001	0.0001
Cdc5l	16.0547	28.3648	41.9634	30.1252	31.5428	31.4736	38.6996	29.3015	48.7005	24.8818
Cdc6	0.0001	0.0001	0.0001	0.755878	0.349212	0.0883005	0.0001	0.604937	0.0001	0.0001
Cdc7	5.8046	2.98037	1.96866	0.64705	2.53116	0.352902	4.25485	3.38719	0.312112	1.21912
Cdc73	8.3283	37.3528	41.6591	28.902	55.1567	40.3336	11.0995	31.9355	26.8053	29.3982
Cdca2	0.0842232	6.25867	0.218829	0.0001	0.87288	0.441102	2.49745	0.0001	0.0001	0.0001
Cdca4	0.0001	7.7488	9.8429	4.09745	6.54595	2.11691	4.34735	3.50816	1.48216	3.04766
Cdca7	0.0842232	5.76196	0.875015	0.8627	1.92022	0.0883005	2.31247	1.45171	4.83629	2.33656
Cdca7l	0.0001	0.0001	0.0001	0.0001	0.436512	0.441102	2.86743	0.163735	0.0001	0.0001
Cdca8	6.8982	0.397469	0.878519	1.61747	0.785602	0.705704	0.0001	2.29848	1.09214	1.21912
Cdcp1	0.0001	0.0001	0.0001	0.0001	0.261934	0.0001	0.0001	0.0001	0.624125	1.62547
Cdh1	4.45863	0.0001	0.875015	1.83312	8.6322	0.970305	0.0001	4.23396	11.7786	14.4252
Cdh10	0.0001	0.198785	0.0001	0.21575	0.087378	0.176501	0.0001	0.0001	2.73021	0.101685
Cdh11	0.0001	4.66919	11.4834	9.59652	10.9971	13.7594	4.62483	5.80654	11.0765	21.7394
Cdh12	0.0001	0.0001	0.546922	0.4314	0.349212	0.441102	0.0001	0.0001	0.624125	2.94608
Cdh13	3.36503	13.5107	6.4526	6.79307	6.28412	3.96912	0.647562	2.66138	6.31835	4.67303
Cdh15	0.0001	0.0001	0.765651	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.406442
Cdh17	11.1044	0.0001	0.218829	1.18617	4.27672	0.352902	1.94249	1.08881	7.25439	8.22852
Cdh18	0.0001	0.0001	0.0001	0.0001	0.0001	0.176501	0.0001	0.242035	0.858134	0.609612
Cdh19	0.0001	74.4075	4.81213	0.323575	4.88767	19.0514	11.4694	2.78235	14.5867	14.3236
Cdh2	11.1044	321.373	86.1793	27.9268	56.7308	99.2256	146.234	43.3065	81.9034	56.9895
Cdh20	0.0842232	2.583	1.20311	2.04877	1.84109	1.25488	3.23741	0.0001	1.32615	1.32071
Cdh22	0.0001	0.0001	0.218829	0.21575	0.087378	0.0001	2.49745	0.0001	0.0001	0.0001
Cdh23	0.0001	0.0001	0.0001	0.64705	0.174656	1.14671	0.0001	1.33074	1.24815	0.406442
Cdh24	5.29986	1.78826	1.20311	0.539225	0.611046	0.882105	0.277584	0.604937	3.35423	0.711198
Cdh3	1.76669	0.0001	1.20311	0.539225	0.785602	0.352902	0.0001	0.96784	0.702128	0.101685
Cdh4	1.0937	15.8949	6.78069	2.26442	3.92761	8.11454	4.43984	4.11299	3.82225	8.43169
Cdh5	0.0001	25.8291	1.09374	4.85222	2.00749	0.176501	3.23741	4.59686	0.0001	1.72705
Cdh6	0.673086	66.8575	43.4178	34.8276	33.9512	29.8119	11.8394	20.5646	38.2996	40.4321
Cdh7	0.0001	0.0001	0.437558	0.0001	0.174656	0.176501	0.0001	0.0001	1.17015	0.609612
Cdh8	0.0001	0.0001	0.218829	0.539225	0.0001	1.05851	3.14492	1.57268	0.0001	1.52388
Cdh9	0.0001	0.0001	0.437558	0.0001	0.611046	0.529303	0.0001	0.0001	0.0001	0.812783
Cdhr2	13.1233	0.0001	0.218829	0.323575	1.30927	0.0001	2.40496	2.05655	1.09214	4.26669
Cdhr3	0.0001	6.25867	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.203271
Cdhr4	0.0001	0.0001	0.546922	0.0001	0.0001	0.0001	0.0001	0.0001	0.702128	0.508027
Cdhr5	35.5001	1.68892	0.656287	1.94095	3.22939	0.529303	0.277584	1.57268	11.5446	20.9267
Cdip1	20.5932	108.283	49.3662	36.5144	35.9524	71.4345	47.9123	34.0354	51.6921	56.2193
Cdipt	8.49654	73.3148	22.7479	24.3685	22.8669	18.3458	29.5984	22.9839	11.5446	21.7394
Cdiptos	7.06644	0.0001	0.0001	0.0001	0.087378	0.176501	0.277584	0.604937	0.0001	0.0001
Cdk10	20.5262	15.9942	8.3118	4.42092	2.35661	7.76174	8.50961	3.02429	15.5227	14.3237
Cdk11b	332.209	172.957	132.987	113.324	87.7139	58.036	231.147	140.125	160.687	84.3161
Cdk12	28.8544	21.8554	53.37	62.1074	52.716	43.3064	35.333	43.1855	56.4741	66.4371
Cdk13	13.2075	14.9014	19.7951	13.4782	23.3906	20.1098	6.28974	9.6775	36.1935	34.336
Cdk14	0.0001	48.38	16.186	19.7321	22.8652	17.552	12.5794	9.3146	16.5368	28.444
Cdk15	0.0001	0.0001	1.5312	0.64705	3.34448	3.35172	0.0001	3.26622	2.02818	0.0001
Cdk16	41.3885	129.045	27.6693	23.8294	37.7916	17.6402	19.8864	21.2904	35.7254	33.1169
Cdk17	9.59015	19.9679	28.8723	20.8103	36.9187	24.5198	59.7516	30.4839	32.2934	44.1632
Cdk18	0.0001	0.0001	1.42184	0.970525	1.74566	2.91072	2.95993	1.08881	2.65221	6.19681
Cdk19	8.6648	62.4862	12.9051	13.0469	10.2989	9.34934	10.637	15.363	31.9033	15.949
Cdk2	5.46811	19.4712	2.18739	0.539225	2.793	1.23491	3.14492	0.725905	4.75829	7.51742
Cdk20	2.27143	0.0994423	0.98438	0.0001	1.13471	0.705704	3.32991	0.0001	1.01414	4.06352
Cdk2ap1	4.46333	124.829	26.791	19.9477	19.5504	19.9217	32.2807	14.1349	14.1445	20.1307
Cdk2ap2	0.420716	12.7159	2.62485	4.85222	3.84033	3.35172	14.7993	4.8388	6.78637	7.11108
Cdk3	0.0001	0.0001	0.437558	0.107925	0.0001	0.264701	0.0001	0.846872	0.0001	0.0001
Cdk4	9.42189	34.7699	9.29607	7.3322	8.1168	5.22611	13.4118	3.38719	13.0716	28.5456
Cdk5	10.4314	26.1271	3.71849	5.71482	3.5785	7.84994	0.555068	3.62912	10.6865	26.7171
Cdk5r1	2.10318	7.45078	17.6078	16.3895	7.68056	11.6426	18.499	13.1856	8.89245	11.9872
Cdk5r2	0.0001	73.8115	5.03086	6.57742	5.1495	5.38033	6.56722	4.11299	6.86437	16.3553
Cdk5rap1	0.0001	7.35143	1.74993	0.64705	0.785602	2.92686	0.0001	0.363002	2.26219	1.32071
Cdk5rap2	9.33778	5.96064	3.60913	3.4505	4.97495	9.08474	1.20253	6.70694	27.8472	22.6536
Cdk5rap3	0.0001	7.35143	1.20311	3.0192	2.96755	5.73313	3.69988	4.23396	3.74425	8.12693
Cdk6	9.59015	19.6699	83.3358	74.7228	106.741	42.4245	65.3013	102.46	12.0906	17.3712
Cdk7	0.336593	10.7291	5.14023	3.23485	4.71311	2.99892	1.38752	10.2823	14.7427	13.4094
Cdk8	31.7987	60.4996	29.6378	13.4782	27.8418	62.7989	9.71203	13.7904	44.5256	65.2136
Cdk9	3.44915	89.8056	29.6379	16.7129	26.1835	16.7582	44.9525	31.4516	30.7334	35.1485
Cdkal1	3.78565	23.6436	8.20243	7.65567	12.6554	18.5222	1.48001	4.11299	13.4166	17.0664
Cdkl1	0.0001	1.39089	1.09374	1.61747	1.22199	2.79452	0.0001	0.846872	4.21227	8.53327
Cdkl2	1.34607	18.2791	9.95227	10.9982	14.2264	9.87855	17.3891	7.25815	16.0687	20.3172
Cdkl3	0.0001	5.06656	1.74993	0.754875	2.35661	2.38862	0.0001	0.297522	2.88621	5.5873
Cdkl5	3.28091	21.5574	22.4198	23.1825	29.5001	28.3124	14.7992	14.6372	6.08434	10.2602
Cdkn1a	5.80461	13.1133	83.8826	76.8799	66.2058	2.82252	23.1238	56.0082	6.55236	16.1522
Cdkn1b	8.49655	55.4333	9.62417	5.39135	12.4809	19.6688	23.1238	5.80654	30.5773	28.2409
Cdkn1c	0.0001	31.6903	11.4834	8.08697	4.80039	6.61513	8.04713	3.99203	4.9923	8.12693
Cdkn2aip	0.0842232	27.7165	5.57768	5.93047	3.66578	2.20511	7.02969	3.14525	5.46032	11.1745
Cdkn2aipnl	2.60792	8.24551	4.70277	6.14612	5.67317	6.87974	5.73477	2.54042	7.6444	6.50157
Cdkn2b	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.780131	0.406442
Cdkn2c	0.0001	5.26524	1.64057	0.539225	3.40394	3.08712	0.0001	2.78235	1.48216	1.62547
Cdkn2d	0.0001	46.5918	5.35896	4.20527	4.88767	5.20393	5.64227	4.35493	4.13426	5.68888
Cdnf	0.0001	0.0001	0.546922	0.21575	0.785602	0.970305	0.0001	0.363002	0.702128	0.304856
Cdo1	5.72048	22.7495	3.17167	8.41045	12.5681	0.705704	1.20253	4.59686	1.40416	4.97779
Cdon	0.0001	12.3185	11.9208	11.3217	11.3462	18.3458	2.95993	13.4275	14.8987	16.2538
Cdpf1	0.0001	0.0994423	2.29675	0.107925	2.35661	2.46971	0.0001	1.93558	2.4962	1.52388
Cdr1	0.0001	0.0001	0.331008	0.185506	0.000122065	0.0001	1.29502	0.0001	1.14867	0.286735
Cdr1os	0.0001	0.0994423	2.7314	1.64772	2.7057	3.43992	1.84999	2.41945	11.254	11.2942
Cdr2	3.86977	13.1133	20.7793	23.9372	31.0711	9.70215	9.43455	19.9597	8.03442	10.2602
Cdr2l	0.925455	7.7488	25.2633	12.2921	16.932	3.43992	3.05242	11.613	7.17638	4.1651
Cds1	14.8058	12.1199	10.9365	9.4887	11.6954	8.20274	6.47472	15.9678	10.7645	15.2379
Cds2	3.11266	77.189	55.1195	28.7894	58.6508	46.3054	41.1604	28.4274	24.4151	42.4628
Cdt1	0.0001	2.98037	6.78069	4.42093	6.98234	0.793904	7.95463	8.70976	0.858134	1.11754
Cdv3	2.72573	18.4142	75.1026	43.867	55.3945	37.002	57.5412	36.3939	23.3563	32.5145
Cdv3-ps	5.2609	0.0101634	17.2284	28.8598	17.67	7.85897	11.653	9.81605	13.4109	13.762
Cdx1	2.10318	0.0001	0.0001	0.0001	2.26933	0.0001	0.0001	0.121067	0.624125	0.0001
Cdx2	0.25247	0.0001	0.546922	0.323575	1.04744	0.0001	0.0001	0.604937	0.780131	1.52388
Cdyl	0.0001	8.74223	5.79641	3.98962	14.5755	3.43992	11.2844	4.35493	5.38231	5.18096
Cdyl2	3.28091	0.0001	3.0623	3.34267	11.7826	6.17413	1.57251	8.83072	1.71617	6.19681
Ceacam1	5.88873	2.583	0.399936	0.75512	5.06222	1.76411	0.000245764	2.80508	10.8224	21.4346
Ceacam15	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	1.01414	0.0001
Ceacam2	0.0001	0.0001	0.0377213	1.40158	0.0001	0.0001	0.832406	0.34027	0.800232	0.0001
Ceacam20	5.13162	0.0001	0.0001	0.21575	1.13471	0.176501	0.0001	0.48397	2.4962	5.89205
Cebpa	0.0001	3.77511	3.49976	0.754875	4.18944	0.264701	1.665	1.20977	0.156106	1.93022
Cebpb	5.04749	49.3732	82.1328	33.318	57.7781	3.61632	23.9562	81.4112	1.71617	1.21912
Cebpd	0.0001	40.6311	201.957	69.2237	212.522	15.0289	178.237	183.992	1.12863	10.6666
Cebpe	0.168346	0.0001	0.328193	0.107925	0.0001	0.0001	0.0001	0.725905	0.0001	0.0001
Cebpg	6.8982	17.2857	26.4663	21.8886	37.2126	19.8212	10.1745	20.8065	20.0469	15.2379
Cebpz	9.08541	28.6765	59.9111	38.0623	40.6716	25.4362	57.7453	35.3226	40.3277	27.4012
Cebpzos	0.0001	8.54354	0.0001	0.539225	1.13471	1.05851	0.15649	0.363002	0.858134	3.75876
Cecr2	1.76669	7.64946	3.71849	2.48007	2.793	2.20511	1.01754	1.20977	4.05626	1.93022
Cel	0.0001	4.07314	0.328193	0.323575	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
Cela1	0.0001	17.8817	1.5312	1.61747	1.13471	0.705704	7.67715	0.121067	4.21227	2.33656
Cela2a	0.0001	7.22146	1.26493	2.64904	0.0001	0.0001	0.0001	0.0001	0.718427	0.0001
Cela3b	0.0001	0.0001	1.20311	1.7253	0.0001	0.0001	0.0001	0.48397	0.0001	0.914369
Celf1	160.929	158.353	238.851	179.636	296.228	225.354	161.403	281.733	188.378	196.164
Celf2	43.5758	144.346	198.497	142.437	219.505	250.136	124.96	197.298	132.06	161.013
Celf3	31.7987	84.2422	19.0295	8.6261	11.1717	22.0502	19.7014	4.23396	36.6615	57.4972
Celf4	17.5818	190.042	67.5873	41.7284	90.9638	93.6694	97.027	40.2823	122.387	147.299
Celf5	4.62688	6.05998	5.57768	2.5879	2.70572	4.67473	8.04713	1.93558	10.7645	7.41583
Celf6	4.03801	48.7773	9.8429	13.1547	7.59329	21.521	18.314	3.50816	32.5274	42.666
Celsr1	3.95389	1.39089	0.437558	0.0001	0.087378	0.617503	3.79238	0.48397	0.156106	1.52388
Celsr2	0.0001	5.36459	4.04658	2.5879	2.00749	8.55554	5.54978	1.20977	24.7271	25.9044
Celsr3	7.31882	9.43762	2.40612	6.03829	5.58589	3.52812	4.99481	4.59686	18.1748	13.7142
Cemip	0.0001	0.0001	1.5312	1.07835	1.83294	1.41131	2.21997	0.725905	2.80821	2.33656
Cemip2	9.67427	20.0672	85.5233	52.2953	73.4005	17.6402	82.5978	134.395	19.6568	18.7934
Cend1	0.0001	19.7692	3.49976	3.66615	3.92761	6.96794	3.14492	1.20977	10.3745	8.02534
Cenpa	0.0842232	0.0994423	2.18739	0.8627	1.96746	0.882105	3.4224	0.363002	1.01414	0.304856
Cenpb	0.0001	46.989	18.5921	35.3667	17.3684	19.2278	3.23741	13.3065	28.8612	38.3994
Cenpc1	0.0842232	8.74223	7.43688	5.93047	5.06222	5.11573	10.3595	4.71783	13.1826	20.6219
Cenpe	5.13162	0.0001	0.875015	0.4314	2.88027	1.94051	0.0001	2.90332	0.858134	2.03181
Cenpf	0.0001	0.198785	2.6299	3.4505	4.01489	2.02871	0.277903	4.48032	1.40416	1.62547
Cenpi	0.0001	0.0001	0.546922	1.7253	0.0001	0.705704	0.0001	0.121067	0.0001	0.101685
Cenpj	4.62687	0.0001	4.26531	2.26442	5.41133	4.67472	0.0001	1.33074	6.94238	12.1904
Cenpk	0.0001	0.0001	0.0001	0.514309	0.087378	0.0001	0.000193637	0.242035	5.29734	1.46842
Cenpl	0.0001	0.0001	3.49976	1.84718	3.45498	1.41131	0.0001	1.33074	3.19823	0.914369
Cenpm	0.0001	5.8613	0.109464	0.21575	0.087378	0.441102	0.0001	0.0001	0.0001	1.93022
Cenpn	0.0842232	0.0001	0.437558	0.0001	0.174656	0.441102	3.69988	1.08881	0.780131	0.406442
Cenpo	3.36901	11.9353	4.80222	4.59415	4.35038	6.08398	1.85218	5.68536	0.810682	9.27138
Cenpp	0.0842232	0.0001	0.0001	0.0001	0.191028	0.705704	0.0001	0.242035	0.936137	0.406442
Cenpq	0.0001	0.0001	0.765651	0.4314	0.261934	0.970305	0.0001	2.29848	2.80821	2.13339
Cenps	0.0001	6.95406	0.0001	0.107925	0.174656	0.441102	5.91976	0.48397	0.312112	0.406442
Cenpt	0.0001	0.0001	4.26531	2.48007	2.61844	0.970305	0.0001	1.45171	1.63816	6.9079
Cenpu	0.0001	0.0001	1.31247	0.253236	1.63047	0.470165	0.0001	0.0001	2.26219	2.64964
Cenpv	3.86977	0.0001	0.437558	1.61747	0.87288	2.73431	0.0001	0.604937	5.38232	6.90791
Cenpw	0.0001	8.14617	3.9706	1.294	1.22199	1.73575	0.0001	0.96784	0.936137	0.711198
Cenpx	5.55223	8.34486	1.64057	4.52875	1.13471	4.32192	0.0001	0.725905	1.95018	4.77461
Cep104	4.711	15.6962	15.0924	16.2817	14.5755	7.32074	2.49745	5.80654	15.5227	15.1363
Cep112	12.2821	0.0001	5.46832	5.82265	7.24417	7.49714	2.86743	2.05655	28.3152	23.7711
Cep112it	10.5155	0.298127	0.765651	0.64705	1.13471	4.14552	0.0001	0.48397	3.47455	2.07909
Cep112os1	0.0001	0.0001	0.0001	0.323575	0.611046	0.264701	0.0001	0.0001	0.312112	0.0001
Cep120	29.6956	48.5785	22.7479	22.4277	22.5178	27.9596	17.2041	19.3549	21.997	28.0377
Cep126	3.95389	0.0001	2.18739	1.18617	2.26933	4.14552	8.97208	2.29848	6.16235	5.38412
Cep128	0.0842232	2.38432	7.21815	4.7444	4.53856	2.99892	0.0001	1.57268	9.20446	3.86034
Cep131	2.35555	7.7488	2.95294	2.91137	0.698324	2.46971	3.60739	2.54042	8.34644	11.5808
Cep135	10.179	0.0001	7.32752	4.63657	6.54595	5.38033	2.58995	3.62912	12.9486	4.67303
Cep152	0.0001	3.87445	0.109464	0.107925	1.74566	0.970305	5.36479	0.604937	5.53832	4.36827
Cep162	5.97285	15.9942	7.54625	5.49917	5.23678	16.1408	9.15707	4.11299	20.1249	16.9649
Cep164	44.333	23.0475	11.374	9.38088	10.7353	11.4661	16.3716	10.4033	18.9548	13.3078
Cep170	1.59844	16.2922	9.18671	3.98962	7.76784	9.43755	11.7469	3.62912	19.8129	26.4123
Cep170b	9.92664	75.2023	70.5402	61.9996	45.9081	35.6332	36.628	27.4597	23.713	39.6184
Cep19	0.0001	20.1666	6.4526	2.69572	5.93501	4.32192	8.97208	1.93558	4.9143	2.84449
Cep192	8.83304	12.5172	6.78069	9.0574	4.62583	5.20393	8.04713	2.78235	8.81445	7.00949
Cep250	9.00128	10.7291	3.82786	1.7253	1.5711	6.79154	3.05242	3.87106	32.7614	18.6918
Cep290	13.9645	18.311	15.8598	16.2492	19.7572	18.9482	9.17422	17.9907	35.4779	25.874
Cep295	13.4598	3.77511	15.4612	21.3941	15.7428	17.4404	15.8772	9.69018	27.9247	30.4532
Cep295nl	3.53328	0.0001	0.218829	0.0001	0.0001	0.0001	0.0001	0.48397	0.0781031	0.609612
Cep350	11.1044	14.6034	22.8573	30.2989	36.1332	26.2838	9.89702	21.1694	68.7207	60.1388
Cep41	0.0001	0.0001	0.98438	0.8627	2.09477	1.85231	0.925046	0.604937	3.12022	2.23498
Cep44	3.6174	0.0001	1.8593	3.8818	1.92022	6.35053	1.57251	0.604937	6.78637	15.8474
Cep55	0.0001	0.0001	0.0001	0.107925	0.523768	0.176501	0.0001	0.48397	0.234109	0.406442
Cep57	11.525	24.5376	7.65561	2.37225	4.45128	9.43755	7.39967	1.20977	12.5586	12.3935
Cep57l1	3.78565	0.0001	0.98438	1.50965	1.13471	4.51644	0.740057	1.08881	4.29027	5.68888
Cep63	2.1873	21.5574	23.9509	22.859	16.5886	15.8762	10.7295	21.0484	14.3527	20.9267
Cep68	2.5238	0.0001	6.23387	7.65567	7.9424	7.76174	6.38223	10.1614	5.53832	12.6983
Cep70	0.0001	22.6502	1.5312	0.64705	0.43649	3.52812	0.0001	0.846872	4.21227	9.44754
Cep72	5.55223	2.48366	1.64057	0.8627	1.48383	3.61632	0.0001	0.48397	0.702128	1.93022
Cep76	0.0001	0.0001	1.8593	0.754875	1.22199	0.617503	0.0001	3.99203	1.32615	0.711198
Cep78	4.62688	13.7093	1.09374	0.8627	0.785602	2.29331	1.7575	0.242035	5.53832	3.454
Cep83	1.26195	3.77511	13.2332	16.8208	23.1288	15.1706	13.4118	7.13718	29.4852	23.6695
Cep83os	0.0001	8.74223	2.18739	0.581841	2.21587	3.29103	0.0001	0.435199	2.5742	5.18096
Cep85	14.7217	27.816	14.5732	30.9357	17.4557	12.4268	37.281	7.68103	36.5444	56.4064
Cep85l	9.75839	4.56985	9.73354	8.41044	9.33884	14.1122	1.7575	8.22589	32.1373	22.1173
Cep89	8.41242	6.85472	2.40612	2.80355	2.44388	3.96912	0.0001	1.08881	10.6865	11.0729
Cep95	8.66479	0.0001	2.51548	3.0192	4.27672	5.29213	0.277584	4.23396	17.4728	12.3935
Cep97	8.17708	28.412	3.9564	0.754875	1.66677	4.33181	0.0925946	0.741047	3.22386	9.0412
Cept1	0.0842232	22.7495	8.63989	3.0192	10.682	14.4617	8.5096	3.43551	5.58109	15.6326
Cer1	0.14535	0.0001	0.109464	0.0001	0.087378	0.0001	0.185089	0.242035	0.390115	0.101685
Cercam	0.0842232	0.0001	0.109464	0.8627	0.087378	0.882105	0.0001	0.121067	0.780131	2.64132
Cerk	5.04749	61.5921	34.5592	33.2103	35.6094	11.7308	14.9842	30.6049	16.6928	20.4188
Cerkl	3.95389	0.0001	0.959124	0.711881	0.174659	0.441102	0.0001	0.0001	3.08994	2.56351
Cerox1	0.0001	7.7488	0.0001	0.4314	0.0001	1.05851	0.0001	0.0001	0.0781031	2.23498
Cers1	0.0001	1.34352	1.87294	4.60386	1.94146	0.712721	5.5835	0.31887	2.8193	0.0001
Cers2	10.308	93.8559	27.2622	5.0493	13.4799	21.3127	35.4842	8.42245	15.6557	20.3172
Cers4	118.782	156.264	48.1204	37.7388	36.8314	59.8	38.4779	31.5726	107.644	74.7669
Cers5	15.4788	40.7303	5.35896	7.33219	6.45867	11.1134	17.8515	2.41945	7.17639	14.4252
Cers6	0.336593	0.0001	10.171	3.8818	8.29151	4.85113	3.97737	4.23396	2.26219	6.19681
Ces1d	0.0001	13.8087	1.74993	0.539225	1.13471	0.0883005	0.0001	0.96784	0.0001	0.304856
Ces1e	0.0001	0.0001	0.218829	0.0001	0.0001	0.529303	0.0001	0.242035	0.546122	0.406442
Ces1f	0.757209	8.84157	0.109464	1.40182	0.785602	0.0001	0.0001	0.0001	0.468119	1.32071
Ces2a	7.73943	0.0001	0.0001	2.1566	1.65838	0.0001	0.0001	0.604937	3.58824	2.03181
Ces2b	0.0001	0.0001	0.437558	0.0001	0.0001	0.705704	0.0001	0.121067	0.234109	0.203271
Ces2c	0.0001	0.0001	0.437558	0.0001	0.261934	0.0001	0.0001	0.0001	5.22631	8.63485
Ces2e	2.86029	9.23894	0.765651	0.21575	0.87288	0.0001	0.0001	1.33074	3.74425	6.39998
Cetn2	7.2347	51.4594	27.6693	18.0069	20.074	20.7272	36.5355	29.879	54.5244	41.8533
Cetn3	22.3769	32.8824	17.4984	28.5737	10.7353	23.9906	21.3664	17.0565	132.293	131.756
Cetn4	1.43019	9.43762	5.46832	3.34267	2.4076	4.92451	0.325695	1.45107	10.3708	10.6465
Cfap100	0.0001	0.0001	2.07802	0.0001	0.87288	3.17532	0.0001	1.20977	1.56016	2.03181
Cfap126	0.0001	0.0001	0.546922	0.8627	0.43649	0.529303	0.0001	0.242035	0.0001	0.203271
Cfap161	0.0001	0.0001	0.0001	0.21575	0.261934	0.352902	0.0001	0.0001	0.0001	1.21912
Cfap20	1.68256	2.08629	2.24895	3.73972	7.07327	7.43375	4.99481	5.44364	4.74604	2.33656
Cfap206	0.0001	4.47051	0.0001	0.0001	0.087378	0.176501	0.0001	0.363002	0.0001	0.101685
Cfap298	0.0001	11.7225	6.23387	5.1757	4.15982	6.61513	7.02969	2.66138	8.03442	10.0571
Cfap300	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.858134	0.406442
Cfap36	0.168346	13.908	13.6707	8.30262	11.8699	11.0036	9.52705	3.62912	16.7708	11.8856
Cfap410	0.25247	13.7093	1.74993	2.48007	4.80039	1.76411	0.0001	1.20977	2.65221	7.00949
Cfap43	0.0001	0.0001	2.29675	1.294	3.05483	1.41131	0.462573	0.604937	0.0001	1.32071
Cfap44	0.0001	9.53697	0.0001	0.107925	0.174656	0.176501	0.0001	0.0001	1.48216	0.406442
Cfap45	1.00958	0.0001	0.328193	0.323575	0.0001	0.0001	0.0001	0.242035	0.546122	0.304856
Cfap46	1.85081	0.198785	0.218829	0.107925	0.263207	0.176501	0.0001	0.846872	0.858134	0.0001
Cfap47	0.0001	0.0001	0.0001	0.0001	0.523768	0.264701	0.0001	0.725905	0.0001	1.01595
Cfap53	2.77617	4.27182	6.12451	2.37225	4.01489	0.793904	3.79238	8.10492	0.390115	1.01595
Cfap54	0.0001	7.15275	0.546922	1.294	0.698324	0.264701	2.49745	1.08881	1.63816	1.82864
Cfap57	0.0001	6.25867	0.437558	0.0001	0.0001	0.0001	0.0001	0.0001	0.780131	0.0001
Cfap69	0.0001	1.8876	6.4526	3.66615	3.05483	2.91071	3.79238	2.17751	7.17639	13.3078
Cfap74	0.0001	3.17906	0.0001	0.107925	0.0001	0.0883005	0.0001	0.0001	0.0001	0.508027
Cfap77	0.0001	0.0001	0.328193	0.64705	0.174656	0.0001	0.0001	0.121067	0.468119	0.0001
Cfap97	4.03801	15.8949	8.74926	8.94957	10.3862	16.229	5.64227	5.44364	13.8066	20.9267
Cfap97d2	0.0001	8.74223	0.218829	0.21575	0.087378	1.49951	0.0001	0.0001	1.09214	2.64132
Cfb	0.0001	0.0001	2.07802	1.18617	0.698324	0.352902	0.0001	0.0001	0.155965	4.46986
Cfd	0.0001	48.3798	5.24959	15.6347	11.0844	1.14671	1.7575	3.50816	5.92833	8.22852
Cfdp1	23.3864	60.2016	36.8559	27.8189	27.4054	28.9299	71.036	23.7097	69.5789	53.3324
Cfh	0.168346	10.3317	2.40612	2.26442	2.96755	4.85113	1.48001	2.7846	4.13426	5.07937
Cfl1	16.0676	388.627	131.894	72.6741	79.3872	74.5295	82.7827	40.5532	102.73	96.2022
Cfl2	15.3946	142.556	77.321	53.2657	57.4291	58.4769	31.3558	42.5807	57.8003	69.0784
Cflar	9.42191	0.894181	44.7162	48.2111	66.2123	35.6668	56.0516	48.6452	29.9551	32.9137
Cfp	13.0392	49.5719	11.5927	7.00872	6.98234	4.14552	6.8447	6.77428	9.59448	6.70474
